sID,trialNumber,prID,nTotal,true_ratio,fillerTrial,ITI,seen_ratio,nMushrooms,nBlue,nRed,estimate1,estimate1RT,estimate2,estimate2RT,estimate_peer,confidence_peer,traits1,traits2,traits3,s,strategy,sex,age
57,9,,45,0.625,0,2,0.622222222,"9,9,9,9,9","6,5,5,5,7","3,4,4,4,2",65,2.3478,60,1.7589,50,3,,,,0.3333333333333333,compromise,Female,24
57,10,,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,3.2804,70,1.859,75,3,,,,0.6666666666666666,compromise,Female,24
57,11,,5,0.375,0,1.8,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",45,2.0482,40,1.742,30,1,,,,0.3333333333333333,compromise,Female,24
57,12,,45,0.75,1,1.5,0.755555556,"9,9,9,9,9","7,7,6,7,7","2,2,3,2,2",80,1.0489,80,2.0924,81,1,,,,0,stay,Female,24
57,13,,5,0.375,0,1.9,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",40,2.6976,38,2.9743,25,2,,,,0.13333333333333333,compromise,Female,24
57,14,,5,0.625,0,1.8,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,1.7649,70,2.7084,75,2,,,,0.6666666666666666,compromise,Female,24
57,15,,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",24,3.93,17,3.0908,7,3,,,,0.4117647058823529,compromise,Female,24
57,16,,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","6,8,5,8,7","3,1,4,1,2",85,0.999,80,1.4923,70,3,,,,0.3333333333333333,compromise,Female,24
57,17,,5,0.5,0,1.9,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,1.6652,60,2.3796,45,2,,,,0,stay,Female,24
57,18,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","2,1,0,2,1","7,8,9,7,8",10,1.4986,15,1.8145,28,2,,,,0.2777777777777778,compromise,Female,24
57,19,,5,0.5,0,2,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",55,2.5476,50,2.1089,40,3,,,,0.3333333333333333,compromise,Female,24
57,20,,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",70,2.3147,70,2.0758,88,1,,,,0,stay,Female,24
57,21,,5,0,1,1.6,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,1.4675,5,1.5745,7,3,,,,0,stay,Female,24
57,22,,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","4,5,5,4,5","5,4,4,5,4",50,1.4152,50,1.6259,32,3,,,,0,stay,Female,24
57,23,,45,0.875,1,1.9,0.866666667,"9,9,9,9,9","7,9,8,6,9","2,0,1,3,0",90,1.2156,90,4.0234,4,1,,,,0,stay,Female,24
57,24,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","4,4,7,9,4","5,5,2,0,5",69,4.5459,60,1.7754,53,1,,,,0.5625,compromise,Female,24
57,25,,5,0.625,1,2,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.7318,60,1.6925,60,1,,,,NA,NA,Female,24
57,26,,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","6,6,4,7,5","3,3,5,2,4",65,1.3154,65,2.1087,48,2,,,,0,stay,Female,24
57,27,,5,1,1,1.7,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",85,1.5986,85,1.9302,84,3,,,,0,stay,Female,24
57,28,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","2,1,1,4,3","7,8,8,5,6",23,2.7641,25,1.9255,40,1,,,,0.11764705882352941,compromise,Female,24
57,29,,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","7,8,5,7,7","2,1,4,2,2",80,1.7319,80,1.7252,64,2,,,,0,stay,Female,24
57,30,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","8,9,9,7,6","1,0,0,2,3",95,1.4484,90,2.009,80,2,,,,0.3333333333333333,compromise,Female,24
57,31,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","0,3,3,2,3","9,6,6,7,6",18,2.5667,25,2.0739,35,3,,,,0.4117647058823529,compromise,Female,24
57,32,,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","1,3,3,3,1","8,6,6,6,8",15,1.8817,25,1.4758,32,2,,,,0.5882352941176471,compromise,Female,24
57,33,,45,0,1,1.9,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",3,1.1158,3,1.626,4,3,,,,0,stay,Female,24
57,34,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","5,3,3,5,7","4,6,6,4,2",48,3.6633,55,2.045,65,2,,,,0.4117647058823529,compromise,Female,24
57,35,,45,1,1,2,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",95,0.8324,95,1.7469,93,3,,,,0,stay,Female,24
57,36,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",78,3.2308,75,2.3635,60,2,,,,0.16666666666666666,compromise,Female,24
57,37,,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","2,7,5,5,4","7,2,4,4,5",45,1.7649,45,1.6423,60,1,,,,0,stay,Female,24
57,38,,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",19,2.7809,15,1.8919,2,1,,,,0.23529411764705882,compromise,Female,24
57,39,,5,0.5,0,2,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,3.5801,60,1.3593,44,1,,,,0,stay,Female,24
57,40,,5,0,1,2,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",10,1.9149,8,2.279,8,3,,,,1,copy,Female,24
57,41,,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","2,2,1,1,0","7,7,8,8,9",10,0.7992,10,2.2253,25,1,,,,0,stay,Female,24
57,42,,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",15,2.2314,25,1.6757,33,2,,,,0.5555555555555556,compromise,Female,24
57,43,,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",21,3.2471,24,2.4419,38,1,,,,0.17647058823529413,compromise,Female,24
57,44,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","9,7,8,8,7","0,2,1,1,2",90,1.4153,90,1.6759,74,1,,,,0,stay,Female,24
57,45,,45,0.375,0,2,0.377777778,"9,9,9,9,9","0,4,5,2,6","9,5,4,7,3",38,3.3803,40,1.909,56,2,,,,0.1111111111111111,compromise,Female,24
57,46,,5,0.5,1,1.6,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,2.3686,50,3.7929,2,1,,,,0.1724137931034483,compromise,Female,24
57,47,,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",75,4.4986,80,1.6127,90,2,,,,0.3333333333333333,compromise,Female,24
57,48,,5,0.875,0,1.7,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",85,1.1321,80,2.2639,100,1,,,,-0.333333333,stay,Female,24
57,49,,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","3,2,0,0,1","6,7,9,9,8",11,2.964,18,3.2576,27,3,,,,0.4375,compromise,Female,24
57,50,,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","6,4,2,3,2","3,5,7,6,7",26,0.866,35,2.442,42,3,,,,0.5625,compromise,Female,24
57,51,,5,0.625,0,1.6,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",68,1.2322,63,3.208,52,1,,,,0.3125,compromise,Female,24
57,52,,5,0.125,0,1.5,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",23,3.8632,15,3.0581,8,2,,,,0.5333333333333333,compromise,Female,24
57,53,,45,0.125,1,1.6,0.133333333,"9,9,9,9,9","0,1,1,3,1","9,8,8,6,8",8,1.1988,15,4.3071,51,1,,,,0.16279069767441862,compromise,Female,24
57,54,,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","6,6,7,7,8","3,3,2,2,1",80,1.6839,72,3.4762,65,1,,,,0.5333333333333333,compromise,Female,24
58,1,,5,0.375,0,2,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",40,6.2496,40,6.1822,22,1,,,,0,stay,Male,20
58,2,,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,5.4,20,5.1321,4,2,,,,0,stay,Male,20
58,3,,5,0.875,0,1.7,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.4333,80,5.7488,97,2,,,,0,stay,Male,20
58,4,,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,3.1832,25,3.4989,35,2,,,,0.3333333333333333,compromise,Male,20
58,5,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,2.4666,80,3.0488,65,1,,,,0,stay,Male,20
58,6,,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","8,6,7,5,8","1,3,2,4,1",65,5.8832,74,6.4156,81,3,,,,0.5625,compromise,Male,20
58,7,,45,0.25,1,2,0.244444444,"9,9,9,9,9","4,3,1,2,1","5,6,8,7,8",35,4.3333,30,9.2988,84,1,,,,-0.102040816,stay,Male,20
58,8,,45,0.75,1,1.7,0.755555556,"9,9,9,9,9","5,7,7,8,7","4,2,2,1,2",85,3.8666,80,5.1156,87,1,,,,-2.5,stay,Male,20
58,9,,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.2524,80,3.4464,65,2,,,,0,stay,Male,20
58,10,,5,0.375,0,1.6,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",40,1.5333,40,2.2157,25,2,,,,0,stay,Male,20
58,11,,5,0.625,0,1.9,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",60,2.9499,65,2.5654,77,3,,,,0.29411764705882354,compromise,Male,20
58,12,,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,1.6832,60,1.8987,44,1,,,,0,stay,Male,20
58,13,,5,0.25,0,2,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,6.5998,25,3.8322,35,3,,,,0.3333333333333333,compromise,Male,20
58,14,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","7,8,8,8,8","2,1,1,1,1",90,3.7833,88,5.7823,72,3,,,,0.1111111111111111,compromise,Male,20
58,15,,45,0.375,0,2,0.377777778,"9,9,9,9,9","6,0,4,3,4","3,9,5,6,5",38,3.4333,42,4.049,55,1,,,,0.23529411764705882,compromise,Male,20
58,16,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","5,5,6,5,7","4,4,3,4,2",60,1.8999,60,3.4031,75,2,,,,0,stay,Male,20
58,17,,5,0,1,2,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",5,2.5332,5,2.749,6,3,,,,0,stay,Male,20
58,18,,5,0.625,0,1.7,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,2.85,65,2.699,75,2,,,,0.3333333333333333,compromise,Male,20
58,19,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","8,8,8,6,9","1,1,1,3,0",90,1.8005,90,3.8818,73,2,,,,0,stay,Male,20
58,20,,5,0.625,0,1.5,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,2.8833,60,2.6489,76,1,,,,0,stay,Male,20
58,21,,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","4,6,7,9,8","5,3,2,0,1",80,2.1833,75,2.6489,64,2,,,,0.3125,compromise,Male,20
58,22,,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","6,7,7,8,6","3,2,2,1,3",75,4,80,4.5156,90,1,,,,0.3333333333333333,compromise,Male,20
58,23,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","4,2,2,1,2","5,7,7,8,7",25,2.3334,30,4.2156,40,2,,,,0.3333333333333333,compromise,Male,20
58,24,,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","3,4,4,4,2","6,5,5,5,7",40,1.9666,35,4.3324,24,2,,,,0.3125,compromise,Male,20
58,25,,5,0.125,0,2,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,4.8833,15,3.799,5,1,,,,0.3333333333333333,compromise,Male,20
58,26,,5,0.375,1,1.7,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",40,4.1666,40,3.7199,40,1,,,,NA,NA,Male,20
58,27,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","4,3,4,3,3","5,6,5,6,6",40,1.8499,30,4.8323,22,3,,,,0.5555555555555556,compromise,Male,20
58,28,,5,0.375,0,1.5,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",40,1.3332,30,4.749,25,3,,,,0.6666666666666666,compromise,Male,20
58,29,,45,0,1,1.7,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",5,1.5833,5,2.0658,6,3,,,,0,stay,Male,20
58,30,,45,1,1,1.9,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",95,1.1999,95,2.2819,94,3,,,,0,stay,Male,20
58,31,,5,0.5,0,1.9,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,1.8999,55,2.3324,45,2,,,,0.3333333333333333,compromise,Male,20
58,32,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","5,5,6,5,7","4,4,3,4,2",60,1.5,68,3.4823,78,3,,,,0.4444444444444444,compromise,Male,20
58,33,,45,0.125,0,2,0.133333333,"9,9,9,9,9","0,2,0,2,2","9,7,9,7,7",15,1.65,10,8.5989,0,3,,,,0.3333333333333333,compromise,Male,20
58,34,,5,0.875,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,1.6832,85,3.3146,97,1,,,,0.29411764705882354,compromise,Male,20
58,35,,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","3,2,0,1,0","6,7,9,8,9",20,2.7166,15,4.5824,3,1,,,,0.29411764705882354,compromise,Male,20
58,36,,5,0.625,1,1.5,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",60,1.0184,50,3.1969,16,1,,,,0.22727272727272727,compromise,Male,20
58,37,,5,0.5,1,1.6,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",60,1.1334,60,2.2825,59,1,,,,0,stay,Male,20
58,38,,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","5,5,5,7,6","4,4,4,2,3",68,2.6,65,4.0324,53,1,,,,0.2,compromise,Male,20
58,39,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","1,3,4,2,1","8,6,5,7,8",20,1.8999,30,2.8657,37,3,,,,0.5882352941176471,compromise,Male,20
58,40,,5,1,1,2,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",95,1.1333,95,2.4322,95,3,,,,NA,NA,Male,20
58,41,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","1,0,3,2,5","8,9,6,7,4",25,2.2167,25,3.8156,10,1,,,,0,stay,Male,20
58,42,,45,0.5,0,2,0.511111111,"9,9,9,9,9","3,6,5,6,3","6,3,4,3,6",50,2.2333,55,2.249,68,2,,,,0.2777777777777778,compromise,Male,20
58,43,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.7666,70,7.8656,65,3,,,,0.6666666666666666,compromise,Male,20
58,44,,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.1499,85,5.2988,96,3,,,,0.3125,compromise,Male,20
58,45,,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","9,7,9,6,8","0,2,0,3,1",90,2.25,88,4.3825,73,1,,,,0.11764705882352941,compromise,Male,20
58,46,,5,0,1,1.5,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",6,1.4666,5,1.7491,5,3,,,,1,copy,Male,20
58,47,,45,0.875,1,1.7,0.866666667,"9,9,9,9,9","9,8,9,7,6","0,1,0,2,3",90,2.0333,NA,NA,NA,NA,,,,NA,NA,Male,20
58,48,,45,0.125,1,1.8,0.133333333,"9,9,9,9,9","1,2,1,1,1","8,7,8,8,8",15,2.0833,15,5.1322,75,1,,,,0,stay,Male,20
58,49,,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","3,1,5,7,7","6,8,4,2,2",45,2.0527,50,2.4796,60,3,,,,0.3333333333333333,compromise,Male,20
58,50,,5,0.125,0,2,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,2.1333,15,5.6657,2,3,,,,0.2777777777777778,compromise,Male,20
58,51,,5,0.5,0,2,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",30,2.15,35,2.7851,48,3,,,,0.2777777777777778,compromise,Male,20
58,52,,5,0.25,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,3,20,3.7657,35,1,,,,0,stay,Male,20
58,53,,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","4,5,7,2,5","5,4,2,7,4",65,2.0834,65,1.9824,50,1,,,,0,stay,Male,20
58,54,,45,0.125,0,1.6,0.133333333,"9,9,9,9,9","0,2,0,1,3","9,7,9,8,6",10,1.8667,15,2.6322,25,2,,,,0.3333333333333333,compromise,Male,20
59,1,,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",80,2.1641,75,3.3777,63,1,,,,0.29411764705882354,compromise,Male,22
59,2,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","1,2,2,3,3","8,7,7,6,6",35,6.9123,35,5.0429,20,1,,,,0,stay,Male,22
59,3,,5,0.75,0,1.8,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",75,4.6523,65,3.0392,57,2,,,,0.5555555555555556,compromise,Male,22
59,4,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","6,5,7,6,4","3,4,2,3,5",60,2.3983,70,3.5609,76,2,,,,0.625,compromise,Male,22
59,5,,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","3,3,5,2,4","6,6,4,7,5",45,5.1133,35,2.644,28,2,,,,0.5882352941176471,compromise,Male,22
59,6,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","1,2,3,3,2","8,7,6,6,7",30,1.8488,25,3.9273,15,2,,,,0.3333333333333333,compromise,Male,22
59,7,,5,0.5,1,2,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,4.4304,60,1.9952,58,2,,,,0,stay,Male,22
59,8,,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","0,2,6,2,1","9,7,3,7,8",20,1.8821,33,3.1937,35,3,,,,0.8666666666666667,compromise,Male,22
59,9,,5,0.375,0,1.8,0.4,"1,1,1,1,1","0,1,0,0,1","1,0,1,1,0",40,4.1138,37,3.2776,24,1,,,,0.1875,compromise,Male,22
59,10,,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","6,5,2,7,3","3,4,7,2,6",50,1.2491,40,2.5783,35,3,,,,0.6666666666666666,compromise,Male,22
59,11,,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,3.2811,70,2.8283,65,3,,,,0.6666666666666666,compromise,Male,22
59,12,,5,0.875,0,1.9,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,2.3819,95,3.4443,97,3,,,,0.8823529411764706,compromise,Male,22
59,13,,5,0.625,0,1.9,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",60,2.0133,65,2.1162,76,2,,,,0.3125,compromise,Male,22
59,14,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","2,4,4,4,3","7,5,5,5,6",40,2.1985,40,2.8276,23,1,,,,0,stay,Male,22
59,15,,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,3.6309,30,5.1815,38,2,,,,0.5555555555555556,compromise,Male,22
59,16,,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","7,4,5,4,3","2,5,4,5,6",65,1.9319,55,3.2111,50,2,,,,0.6666666666666666,compromise,Male,22
59,17,,5,0.125,0,1.9,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,2.2651,10,2.2287,4,3,,,,0.625,compromise,Male,22
59,18,,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","5,8,7,6,8","4,1,2,3,1",90,1.149,80,4.8604,73,2,,,,0.5882352941176471,compromise,Male,22
59,19,,5,0.375,0,1.8,0.4,"1,1,1,1,1","0,0,1,1,0","1,1,0,0,1",60,2.4651,55,3.3667,45,2,,,,0.3333333333333333,compromise,Male,22
59,20,,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","5,4,4,5,5","4,5,5,4,4",50,1.4656,50,1.2123,65,1,,,,0,stay,Male,22
59,21,,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","0,3,2,1,0","9,6,7,8,9",5,3.4811,10,2.062,20,1,,,,0.3333333333333333,compromise,Male,22
59,22,,5,0.625,0,2,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,2.7979,65,3.1283,76,1,,,,0.3125,compromise,Male,22
59,23,,45,1,1,1.9,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",100,1.4823,100,1.346,100,3,,,,NA,NA,Male,22
59,24,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","8,8,8,8,7","1,1,1,1,2",90,1.1989,85,3.9779,74,1,,,,0.3125,compromise,Male,22
59,25,,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",75,3.7976,80,3.861,91,1,,,,0.3125,compromise,Male,22
59,26,,5,0.5,0,1.9,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,2.2538,60,2.7226,43,1,,,,0,stay,Male,22
59,27,,5,0,1,1.6,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",0,1.0544,0,1.0574,0,3,,,,NA,NA,Male,22
59,28,,5,0.5,0,1.7,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,2.0151,50,1.829,45,3,,,,0.6666666666666666,compromise,Male,22
59,29,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","7,9,4,5,3","2,0,5,4,6",75,2.798,75,3.028,60,1,,,,0,stay,Male,22
59,30,,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,1.8654,73,3.4779,77,3,,,,0.7647058823529411,compromise,Male,22
59,31,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","7,4,6,4,7","2,5,3,5,2",80,1.2656,75,2.501,65,3,,,,0.3333333333333333,compromise,Male,22
59,32,,45,0.875,1,1.9,0.866666667,"9,9,9,9,9","7,9,7,8,8","2,0,2,1,1",80,2.5147,80,3.1173,82,3,,,,0,stay,Male,22
59,33,,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",80,2.4816,70,3.6941,63,2,,,,0.5882352941176471,compromise,Male,22
59,34,,5,0.375,0,1.9,0.4,"1,1,1,1,1","0,1,0,1,0","1,0,1,0,1",40,2.0819,30,2.0618,25,3,,,,0.6666666666666666,compromise,Male,22
59,35,,45,0.75,1,1.9,0.755555556,"9,9,9,9,9","9,6,7,7,5","0,3,2,2,4",80,1.6324,80,2.8781,15,1,,,,0,stay,Male,22
59,36,,5,0.625,1,2,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,2.8814,60,1.9286,60,1,,,,NA,NA,Male,22
59,37,,45,0.125,0,1.6,0.133333333,"9,9,9,9,9","4,0,1,1,0","5,9,8,8,9",20,1.6044,5,3.1727,4,3,,,,0.9375,compromise,Male,22
59,38,,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","0,1,2,2,1","9,8,7,7,8",10,2.4983,15,2.5785,25,2,,,,0.3333333333333333,compromise,Male,22
59,39,,45,0.875,0,2,0.866666667,"9,9,9,9,9","8,7,7,9,8","1,2,2,0,1",85,3.7474,95,3.6106,100,3,,,,0.6666666666666666,compromise,Male,22
59,40,,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,2.3816,35,3.1612,35,3,,,,1,copy,Male,22
59,41,,5,0,1,2,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",0,0.6994,0,0.7459,0,3,,,,NA,NA,Male,22
59,42,,45,0.75,0,2,0.755555556,"9,9,9,9,9","7,8,7,6,6","2,1,2,3,3",85,2.4649,75,4.1419,67,1,,,,0.5555555555555556,compromise,Male,22
59,43,,45,0.125,1,1.6,0.133333333,"9,9,9,9,9","1,0,1,3,1","8,9,8,6,8",15,2.0152,20,2.3452,60,1,,,,0.1111111111111111,compromise,Male,22
59,44,,5,0.75,0,1.8,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,0.816,75,4.6111,65,1,,,,0.3333333333333333,compromise,Male,22
59,45,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","2,6,2,3,4","7,3,7,6,5",40,1.8039,25,2.9064,24,3,,,,0.9375,compromise,Male,22
59,46,,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","9,7,8,7,8","0,2,1,2,1",85,1.5324,95,3.2941,100,2,,,,0.6666666666666666,compromise,Male,22
59,47,,45,0,1,1.7,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",0,0.6494,2,2.485,2,3,,,,1,copy,Male,22
59,48,,5,0.5,0,1.6,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,3.5529,50,2.2567,44,2,,,,0.625,compromise,Male,22
59,49,,5,1,1,1.8,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",100,1.7156,100,1.4455,100,3,,,,NA,NA,Male,22
59,50,,45,0.25,1,1.7,0.244444444,"9,9,9,9,9","2,2,2,4,1","7,7,7,5,8",36,3.3808,50,3.3952,80,1,,,,0.3181818181818182,compromise,Male,22
59,51,,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,0.966,85,3.9111,96,2,,,,0.3125,compromise,Male,22
59,52,,5,0.25,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,1.0655,25,3.5472,38,1,,,,0.2777777777777778,compromise,Male,22
59,53,,5,0.375,1,1.6,0.4,"1,1,1,1,1","0,1,0,1,0","1,0,1,0,1",40,1.5653,50,2.3283,84,1,,,,0.22727272727272727,compromise,Male,22
59,54,,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","7,6,6,6,9","2,3,3,3,0",85,1.6985,75,2.9783,70,3,,,,0.6666666666666666,compromise,Male,22
60,1,,5,0.125,0,2,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",12,5.1476,14,9.2446,29,1,,,,0.11764705882352941,compromise,Male,20
60,2,,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","3,5,6,5,4","6,4,3,4,5",53,5.1179,50,4.9804,36,1,,,,0.17647058823529413,compromise,Male,20
60,3,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","0,1,2,2,1","9,8,7,7,8",12,6.4821,15,6.7296,29,1,,,,0.17647058823529413,compromise,Male,20
60,4,,45,0.125,1,1.5,0.133333333,"9,9,9,9,9","1,0,1,0,4","8,9,8,9,5",16,7.2338,20,6.6795,75,1,,,,0.06779661,compromise,Male,20
