sID,nTotal,true_ratio,estimate
91,45,0,0
91,5,0.25,95
91,25,0.875,96
91,25,0.75,76
91,5,0,0
91,5,0.125,0
91,5,0.5,30
91,5,0.25,0
91,25,0.625,30
91,45,0.375,12
91,25,0.875,100
91,45,0.875,31
91,25,0.75,86
91,45,0.75,91
91,5,0.25,73
91,45,1,100
91,45,0.75,63
91,45,0.625,79
91,25,1,99
91,25,0,34
91,5,0.375,2
91,5,1,100
91,25,0.625,86
91,5,0.5,86
91,45,0.5,80
91,25,1,100
91,45,0.875,100
91,25,0.5,50
91,25,0.25,20
91,45,0.5,19
91,5,0,99
91,45,0.75,29
91,25,0.25,12
91,45,0.125,13
91,45,0.625,42
91,5,0.625,100
91,45,0.25,44
91,25,0.75,99
91,5,0.375,92
91,45,0.25,5
91,5,0.75,60
91,5,0.625,60
91,25,0.125,17
91,25,0.375,83
91,5,1,80
91,45,0,20
91,25,0.375,52
91,5,0.375,40
91,5,0.5,40
91,45,0.125,29
91,5,0.75,80
91,25,0,0
91,25,0.5,30
91,45,0.625,64
91,5,0.875,79
91,25,0.875,76
91,45,0.875,80
92,5,0.25,3
92,45,0.75,16
92,45,0.375,13
92,25,0,1
92,5,1,8
92,25,0.75,30
92,45,0.625,23
92,25,0.875,24
92,5,0.125,1
92,45,1,50
92,5,0.75,5
92,5,0.125,3
92,25,0.25,10
92,5,0.875,5
92,45,0.125,1
92,5,0.5,7
92,45,1,50
92,25,0,10
92,5,0.625,9
92,5,0,5
92,25,0.625,20
92,25,0.125,10
92,25,0.875,20
92,25,1,31
92,5,1,10
92,5,0.25,11
92,45,0.625,46
92,25,0.375,13
92,5,0,1
92,5,0.375,35
92,45,0.625,60
92,45,0.75,70
92,5,0.875,80
92,25,0.75,70
92,45,0.875,76
92,5,0.75,99
92,45,0.25,25
92,45,0.75,60
92,5,0.625,80
92,45,0.375,50
92,45,0.5,30
92,45,0.125,33
92,45,0.5,39
92,25,0.5,32
92,5,0.5,60
92,25,0.125,28
92,45,0.25,25
92,45,0,20
92,25,0.5,63
92,5,0.5,40
92,45,0,1
92,25,0.625,66
92,45,0,0
92,25,0.125,0
92,45,0.5,53
92,25,0,1
92,25,1,100
92,25,0.75,67
92,25,1,84
92,45,0.375,47
92,5,0.625,40
92,45,0.25,42
92,25,0.875,75
92,5,1,99
92,5,0.375,40
92,5,0,0
92,5,0.75,80
92,25,0.25,40
92,25,0.5,61
92,45,0.125,18
92,5,0.25,40
92,5,0.125,20
92,25,0.375,37
92,25,0.375,53
92,45,1,72
92,25,0.25,29
92,5,0.375,2
92,45,0.875,80
92,5,0.875,80
92,45,0.875,100
92,25,0.625,50
93,5,0,6
93,5,0.25,4
93,25,0.25,22
93,5,1,13
93,5,0.375,5
93,5,0.125,1
93,5,0.875,4
93,25,0,0
93,45,0.75,40
93,5,0.125,0
93,45,0.375,10
93,45,1,17
93,5,0.75,5
93,45,0.5,44
93,5,0.25,1
93,25,0.125,3
93,5,0.875,5
93,5,1,5
93,25,0.875,30
93,5,0.375,1
93,45,0.625,22
93,5,0.75,4
93,5,0.5,3
93,45,0.75,25
93,25,0.75,18
93,25,0.5,17
93,25,0.625,31
93,45,0.125,8
93,25,0.25,10
93,5,0,0
93,25,0.75,25
93,45,0.625,28
93,45,0.875,45
93,25,0,0
93,5,0.5,3
93,25,0.875,19
93,45,0,0
93,45,0.375,24
93,25,0.125,0
93,45,0.5,18
93,25,1,25
93,45,0.25,5
93,25,0.375,12
93,45,0.125,14
93,45,0.875,36
93,45,0.375,16
93,25,0.25,4
93,45,0.25,18
93,25,0.5,17
93,5,0.625,10
93,45,1,40
93,25,0.875,21
93,45,0.5,26
93,5,0,0
93,5,0.5,3
93,5,0.25,1
93,5,0.75,3
93,25,1,20
93,5,0.625,2
93,25,0.375,9
93,25,0.125,9
93,25,1,31
93,5,0.375,3
93,5,1,5
93,25,0.625,13
93,45,0,7
93,45,0.625,23
93,5,0.875,4
93,45,0.75,20
93,25,0.625,19
93,5,0.625,4
93,25,0.375,6
93,45,0.875,18
93,25,0.5,10
93,45,0,0
93,25,0,4
93,45,0.25,15
93,45,0.125,0
93,45,1,40
93,5,0.125,1
93,25,0.75,19
94,25,0.5,67
94,45,1,100
94,45,0.875,100
94,25,0.25,24
94,5,0.625,60
94,5,0.75,60
94,25,0.125,13
94,25,0,0
94,45,0.125,16
94,5,0.25,40
94,45,0.5,44
94,25,0.625,58
94,25,0.25,42
94,5,0.125,0
94,45,0.375,35
94,25,0.75,85
94,5,0.25,79
94,5,1,100
94,25,0.5,49
94,25,0.625,41
94,5,0.875,74
94,45,1,88
94,45,0.25,21
94,45,0.625,54
94,45,0.75,60
94,25,0.75,66
94,25,1,75
94,5,0,80
94,5,0.375,20
94,5,1,80
94,5,0.75,90
94,5,1,100
94,45,0.625,71
94,5,0.5,81
94,25,0.875,100
94,5,0.625,40
94,45,0,0
94,25,0.5,30
94,5,0.125,20
94,5,0.375,40
94,25,0.875,76
94,45,0.375,47
94,25,0.125,0
94,25,0.125,21
94,25,0.75,79
94,5,0.625,84
94,25,0.375,53
94,25,0,39
94,5,0.25,33
94,5,0.125,36
94,45,0.625,73
94,25,0,2
94,25,0.625,63
94,45,0.125,15
94,25,0.25,13
94,5,0.75,87
94,45,0.375,41
94,25,1,94
94,25,0.375,21
94,25,0.375,42
94,45,1,100
94,25,0.875,82
94,45,0.875,77
94,45,0.75,77
94,45,0.5,58
94,45,0,0
94,5,0,22
94,5,0.875,90
94,5,0.5,24
94,45,0.25,21
94,25,1,100
94,45,0.25,36
94,45,0.5,73
94,45,0.75,92
94,5,0.5,60
94,45,0.125,0
94,5,0,0
94,45,0,10
94,5,0.875,90
94,5,0.375,60
94,45,0.875,67
95,45,0.75,70
95,5,0.625,40
95,45,0.75,67
95,25,0.125,0
95,45,0.875,92
95,25,0.875,84
95,25,0.125,40
95,5,0,0
95,5,0.25,20
95,25,0.25,40
95,5,0,0
95,5,0.375,40
95,25,0.25,31
95,5,0.5,74
95,25,1,70
95,25,1,100
95,45,0.75,74
95,45,0.875,76
95,45,0,0
95,5,0.875,57
95,25,0.375,36
95,25,0.375,46
95,5,0.5,60
95,45,1,100
95,5,0.125,40
95,25,0,37
95,25,0.625,65
95,25,0.5,45
95,25,0,0
95,45,0.25,23
95,45,1,100
95,5,0,54
95,25,0.75,76
95,25,0.5,61
95,45,0.25,27
95,5,0.375,9
95,45,0.125,6
95,25,0.25,4
95,25,0.625,65
95,45,1,75
95,5,1,96
95,25,0.625,68
95,45,0.5,60
95,25,0.125,60
95,45,0.625,79
95,45,0.5,60
95,5,0.25,10
95,5,0.125,0
95,5,0.5,60
95,45,0.375,16
95,45,0.5,56
95,5,0.375,60
95,5,0.75,79
95,45,0,18
95,5,1,100
95,5,0.875,98
95,45,0.125,0
95,5,0.25,52
95,45,0.625,35
95,5,0.625,30
95,5,0.875,61
95,25,1,100
95,25,0.75,81
95,5,0.75,98
95,25,0.5,47
95,25,0.75,55
95,5,0.75,59
95,45,0.125,19
95,25,0.875,70
95,5,1,100
95,45,0.25,20
95,45,0,0
95,45,0.625,70
95,25,0,0
95,5,0.625,81
95,25,0.875,100
95,5,0.125,10
95,25,0.375,36
95,45,0.375,39
95,45,0.875,100
95,45,0.375,58
96,25,0.125,20
96,25,0.5,18
96,25,0.875,44
96,45,0.375,88
96,5,0,95
96,45,0.5,35
96,25,0.625,21
96,5,0,2
96,5,0.5,6
96,5,0.625,3
96,25,0.625,14
96,25,0.25,6
96,45,0.125,12
96,5,0.125,2
96,45,0.5,16
96,45,0,2
96,5,1,6
96,5,0.125,1
96,5,0,5
96,25,0.75,16
96,45,0.625,30
96,45,0.625,28
96,25,1,72
96,5,0.25,1
96,45,0.25,10
96,5,0.625,5
96,5,0.75,40
96,45,0.875,54
96,45,0.25,20
96,25,0.25,12
96,5,1,40
96,5,0.625,80
96,5,0.875,40
96,45,0.375,50
96,45,0.875,90
96,25,0.125,36
96,45,0.75,52
96,25,0.75,60
96,25,0.75,47
96,25,0.5,29
96,5,0.75,25
96,25,0.25,38
96,25,0.625,68
96,45,0,0
96,25,1,100
96,25,0.5,90
96,5,0.375,20
96,45,0.75,65
96,25,0,3
96,45,0.125,18
96,25,0.375,37
96,5,0.875,14
96,45,0.75,75
96,5,1,24
96,25,0.375,53
96,45,0.125,3
96,5,0.375,4
96,45,0.375,30
96,45,1,65
96,25,0.125,8
96,5,0.75,34
96,5,0.875,8
96,25,0.375,44
96,25,0.875,59
96,45,1,78
96,45,0.875,71
96,45,0.25,38
96,45,1,75
96,25,0,26
96,5,0.125,9
96,45,0.625,55
96,25,0.875,66
96,5,0.25,14
96,5,0.5,14
96,25,0,28
96,5,0.375,35
96,25,1,79
96,5,0.5,34
96,45,0.5,84
96,5,0.25,31
96,45,0,31
97,45,0.75,50
97,5,0.75,72
97,45,0.5,65
97,25,0.5,34
97,5,0.375,50
97,5,0.5,48
97,25,0.625,86
97,45,1,100
97,25,0,0
97,45,1,100
97,45,0.625,68
97,45,0.25,12
97,5,0.25,50
97,25,0.125,7
97,25,1,100
97,5,0,3
97,5,0.625,97
97,45,0.125,0
97,5,0.25,1
97,25,0.125,12
97,45,0.875,94
97,5,0.75,23
97,45,0.375,29
97,5,0.375,7
97,5,0.5,54
97,5,0.125,0
97,45,0.875,77
97,25,0,0
97,45,0.625,50
97,25,0,50
97,25,0.25,50
97,25,0.625,49
97,45,0.5,23
97,45,0.75,70
97,5,0.375,47
97,5,0.75,69
97,25,0.25,35
97,25,0.375,16
97,25,0.875,92
97,45,0.5,73
97,5,1,75
97,45,0.25,25
97,25,1,91
97,5,0.25,25
97,45,0,0
97,45,0.125,3
97,45,0.625,77
97,5,1,100
97,25,0.25,15
97,45,0.125,23
97,45,0.375,21
97,25,0.875,89
97,45,0.875,100
97,45,0,28
97,5,0.125,50
97,25,1,73
97,5,0.5,48
97,25,0.75,75
97,5,0.875,74
97,5,0.625,50
97,5,0,39
97,25,0.375,27
97,45,0.375,64
97,25,0.375,62
97,25,0.5,49
97,45,0.25,33
97,45,1,56
97,5,0.875,57
97,5,1,58
97,5,0.875,67
97,5,0.625,67
97,25,0.75,71
97,45,0.75,90
97,25,0.625,74
97,25,0.5,38
97,25,0.75,71
97,45,0,0
97,5,0.125,29
97,5,0,2
97,25,0.875,100
97,25,0.125,0
98,5,0.875,80
98,25,0.375,40
98,25,0.625,55
98,45,0.125,40
98,25,0.125,20
98,25,0.125,50
98,5,0.125,10
98,45,1,100
98,5,0.375,95
98,45,0.875,80
98,25,0.625,45
98,5,0.75,40
98,45,0.375,60
98,25,0,1
98,5,0.75,60
98,45,1,80
98,5,0.875,30
98,5,0.25,15
98,5,0.375,40
98,45,0.25,45
98,45,0.375,50
98,45,0.125,20
98,5,0,10
98,5,1,95
98,5,1,97
98,25,0.5,90
98,5,0.5,90
98,25,0.25,10
98,45,0.375,15
98,5,0.625,50
98,5,0,5
98,25,0.125,0
98,45,0.75,98
98,45,0,14
98,5,0.125,2
98,45,0.875,100
98,25,0.75,90
98,5,0.375,40
98,45,0.625,30
98,45,0.5,30
98,25,0.375,50
98,45,0.5,50
98,45,0,0
98,25,0.75,80
98,25,0.875,60
98,25,0,0
98,25,0.25,10
98,45,0.125,5
98,45,0.875,35
98,5,0.625,75
98,45,0.625,80
98,25,0.5,50
98,25,0.75,90
98,5,0.5,60
98,25,1,100
98,5,0.25,40
98,25,0,30
98,25,0.375,40
98,5,0.625,80
98,5,0.125,20
98,5,0.5,60
98,45,0,0
98,25,0.5,50
98,25,0.25,10
98,45,0.25,10
98,25,0.875,100
98,5,0.25,45
98,25,0.625,80
98,45,0.75,80
98,5,0.875,90
98,45,0.625,50
98,25,0.875,90
98,5,0.75,90
98,25,1,100
98,5,0,0
98,45,0.5,75
98,45,0.25,20
98,45,0.75,75
98,5,1,90
98,25,1,90
98,45,1,100
99,25,0.375,50
99,45,0.875,70
99,25,0.5,60
99,25,0.125,35
99,5,0.125,90
99,45,0,0
99,25,0.875,85
99,25,1,100
99,45,1,99
99,5,0.25,10
99,5,0.25,40
99,5,0.625,40
99,45,0.5,35
99,45,0.375,25
99,5,0.75,90
99,45,0.5,80
99,25,0.25,70
99,45,1,80
99,25,0.375,25
99,45,0.5,60
99,5,0.5,65
99,5,1,90
99,5,0.875,85
99,5,0.5,80
99,45,0,0
99,25,0.625,60
99,5,0.125,0
99,25,0.75,70
99,5,0,0
99,45,0.125,35
99,25,0.5,60
99,25,0.25,40
99,5,0.625,90
99,25,0.125,20
99,5,0.875,90
99,5,0,0
99,25,0,15
99,25,0.625,45
99,45,0.75,80
99,5,0.625,50
99,25,0.375,40
99,5,0.375,10
99,5,0.125,9
99,45,0.75,70
99,45,0.625,45
99,45,0.875,70
99,5,1,100
99,25,1,70
99,5,0,85
99,45,0.375,61
99,45,0.125,20
99,45,0.125,0
99,45,0.375,30
99,25,0.25,20
99,45,0,20
99,45,0.25,40
99,45,0.25,20
99,45,0.75,70
99,25,0,5
99,25,1,100
99,5,0.75,60
99,45,1,100
99,25,0,0
99,25,0.625,80
99,25,0.875,80
99,25,0.75,85
99,25,0.125,0
99,5,0.25,10
99,45,0.25,20
99,45,0.625,60
99,25,0.875,100
99,5,1,90
99,25,0.75,60
99,5,0.375,40
99,5,0.375,60
99,45,0.875,100
99,45,0.625,70
99,25,0.5,30
99,5,0.75,80
99,5,0.875,90
99,5,0.5,61
100,5,0.875,90
100,25,0.625,70
100,5,0.25,10
100,25,0.375,90
100,5,0.25,20
100,25,0.25,30
100,45,1,100
100,25,0.75,70
100,45,0.625,50
100,25,0.875,80
100,5,0.625,40
100,25,0.625,75
100,5,0,0
100,5,1,90
100,25,1,70
100,5,0.125,10
100,45,0,0
100,45,0.875,65
100,45,0.375,55
100,45,0.125,30
100,25,1,100
100,5,0.875,90
100,5,0,0
100,45,0.5,60
100,25,0,0
100,25,0.75,80
100,45,0.75,65
100,25,0.25,55
100,5,1,100
100,45,0.125,0
100,5,0.125,0
100,45,0.625,80
100,45,0.75,96
100,25,0.875,80
100,45,0,30
100,5,0.75,99
100,25,0.75,60
100,45,0.375,21
100,5,0.25,11
100,5,1,100
100,25,0.5,39
100,45,0.5,55
100,45,0.125,40
100,5,0.375,30
100,25,0.375,20
100,25,0.875,100
100,5,0.125,61
100,45,0.25,15
100,5,0.5,20
100,45,0.875,100
100,5,0.75,61
100,5,0.625,90
100,5,0,10
100,45,0.375,40
100,25,1,100
100,5,0.875,100
100,5,0.375,50
100,45,1,100
100,45,0,0
100,25,0.125,0
100,25,0.5,50
100,25,0,0
100,45,0.25,10
100,45,0.5,30
100,25,0.125,30
100,45,0.75,60
100,25,0.625,55
100,45,0.875,90
100,25,0,15
100,25,0.375,40
100,45,1,80
100,25,0.125,10
100,5,0.375,10
100,5,0.5,60
100,25,0.25,40
100,45,0.25,40
100,5,0.5,70
100,5,0.75,90
100,25,0.5,75
100,45,0.625,50
100,5,0.625,70
101,25,0.75,68
101,5,0.5,60
101,45,1,82
101,5,0.25,20
101,45,0.5,65
101,5,0.5,60
101,25,0,3
101,5,0.125,5
101,5,0.375,21
101,45,0.5,42
101,25,1,88
101,5,1,80
101,45,0.75,85
101,5,0.625,60
101,45,0.125,12
101,45,0.625,62
101,5,0,3
101,25,0.5,45
101,45,0.875,100
101,25,0.625,83
101,45,0.75,91
101,5,0.75,60
101,45,0.625,57
101,5,0.125,20
101,25,0,2
101,5,0.875,95
101,5,0.75,80
101,45,0.375,26
101,5,0.625,80
101,25,0.875,98
101,45,0.375,17
101,25,0.125,3
101,5,0.25,20
101,45,0.125,18
101,5,1,95
101,45,0.5,31
101,45,0.375,58
101,5,0.375,40
101,5,0.875,80
101,25,0.625,78
101,25,0.25,19
101,25,0.375,18
101,5,0.5,40
101,25,0.875,77
101,25,0.625,53
101,5,0.625,40
101,45,0,2
101,45,0,11
101,25,0.375,46
101,45,1,97
101,25,0.5,39
101,25,0.75,81
101,25,0.125,22
101,5,0,5
101,25,0.375,18
101,25,0,11
101,5,1,95
101,5,0.75,95
101,5,0,20
101,5,0.375,59
101,5,0.25,40
101,25,0.125,10
101,45,0.125,3
101,25,0.25,25
101,25,0.25,9
101,25,1,97
101,45,0.875,87
101,45,0.25,9
101,25,0.75,89
101,45,0.25,20
101,45,0.75,58
101,45,0.875,80
101,5,0.125,20
101,25,1,97
101,45,0,3
101,45,0.25,28
101,45,1,97
101,25,0.875,91
101,5,0.875,80
101,45,0.625,88
101,25,0.5,63
102,45,0.125,12
102,5,0.625,70
102,5,0.375,30
102,25,0.75,80
102,25,0.375,75
102,45,0.375,50
102,5,0.125,90
102,45,0.625,80
102,45,0.625,60
102,45,0.75,80
102,45,0.25,40
102,5,0.625,90
102,25,0.25,75
102,25,0.5,40
102,45,0.625,30
102,5,0.5,60
102,5,1,100
102,45,0.125,0
102,45,0.5,60
102,25,0.25,10
102,5,0.875,100
102,25,0.625,85
102,45,0,80
102,5,0.75,90
102,5,0.25,20
102,25,0.875,75
102,25,0.625,65
102,45,1,100
102,5,0,0
102,25,0.875,66
102,5,0.625,50
102,5,0.25,10
102,25,0.75,75
102,45,0,0
102,45,0.875,100
102,25,1,100
102,5,0,10
102,25,0,0
102,5,0.375,10
102,5,0.5,80
102,5,0,0
102,25,1,80
102,25,0.375,53
102,45,0.875,75
102,25,0.625,61
102,45,0.125,30
102,5,0.125,10
102,45,1,90
102,5,0.875,90
102,25,0.25,20
102,45,0.75,79
102,45,0.25,20
102,5,0.875,90
102,25,0.875,100
102,45,0.875,70
102,45,0,0
102,25,0.125,3
102,25,0.5,13
102,25,0,5
102,5,1,100
102,25,1,100
102,45,0.375,10
102,45,0.5,50
102,5,0.375,70
102,25,0.125,0
102,25,0.75,78
102,25,0.125,30
102,5,1,100
102,45,0.25,15
102,25,0.375,50
102,45,0.5,25
102,5,0.5,80
102,45,1,100
102,25,0,0
102,45,0.375,50
102,5,0.25,10
102,45,0.75,60
102,5,0.75,60
102,25,0.5,70
102,5,0.125,0
102,5,0.75,100
