sID,trialNumber,nTotal,true_ratio,fillerTrial,ITI,seen_ratio,nMushrooms,nBlue,nRed,estimate1,estimate1RT,estimate2,estimate2RT,estimate_peer,confidence_peer,s,strategy,sex,age,trial_filter
26,33,5,0.375,0,1.8,0.4,"1,1,1,1,1","1,0,1,0,0","0,1,0,1,1",30,6.0772,34,7.3643,48,2,0.2222222222222222,compromise,Female,29,1
26,35,5,0.625,0,1.8,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",65,3.933,60,3.798,49,2,0.3125,compromise,Female,29,1
26,36,5,0.125,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",25,3.2201,15,3.4158,9,2,0.625,compromise,Female,29,1
26,38,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","7,6,8,9,9","2,3,1,0,0",92,2.8996,80,2.2311,75,3,0.7058823529411765,compromise,Female,29,1
26,40,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","7,8,9,8,7","2,1,0,1,2",90,2.0165,90,2.6982,75,1,-0,stay,Female,29,1
26,42,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,3.0832,70,3.6648,62,2,0.5555555555555556,compromise,Female,29,1
26,43,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","4,5,6,3,5","5,4,3,6,4",50,1.2994,55,3.9314,68,2,0.2777777777777778,compromise,Female,29,1
26,44,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,3.6997,20,3.8982,2,1,-0,stay,Female,29,1
26,45,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,4.4332,10,3.5149,3,3,0.5882352941176471,compromise,Female,29,1
26,46,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","9,8,6,8,8","0,1,3,1,1",85,2.4498,88,5.2818,100,2,0.2,compromise,Female,29,1
26,47,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","5,5,6,4,3","4,4,3,5,6",45,2.6835,55,3.6421,62,3,0.5882352941176471,compromise,Female,29,1
26,48,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","3,5,3,5,1","6,4,6,4,8",35,5.3166,35,4.0977,50,2,0,stay,Female,29,1
26,49,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",65,2.7162,75,2.8654,83,3,0.5555555555555556,compromise,Female,29,1
26,50,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","0,3,2,1,0","9,6,7,8,9",19,3.0665,19,2.7047,2,1,-0,stay,Female,29,1
26,51,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","4,4,9,6,5","5,5,0,3,4",75,2.7498,70,2.0651,60,3,0.3333333333333333,compromise,Female,29,1
26,52,5,0.5,0,1.6,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",75,2.5164,70,2.2817,60,3,0.3333333333333333,compromise,Female,29,1
26,53,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",85,7.4832,80,4.1145,69,1,0.3125,compromise,Female,29,1
26,54,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","5,6,8,7,8","4,3,1,2,1",85,2.6165,75,4.4484,70,3,0.6666666666666666,compromise,Female,29,1
27,2,45,0.5,0,2,0.511111111,"9,9,9,9,9","6,5,5,3,4","3,4,4,6,5",55,1.849,50,2.638,37,2,0.2777777777777778,compromise,Male,30,1
27,4,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","3,7,5,9,4","6,2,4,0,5",40,1.75,40,2.398,55,1,0,stay,Male,30,1
27,5,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,9,7,6,9","1,0,2,3,0",90,1.473,88,2.9,72,3,0.1111111111111111,compromise,Male,30,1
27,6,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","1,3,1,3,3","8,6,8,6,6",20,1.745,25,2.297,35,3,0.3333333333333333,compromise,Male,30,1
27,8,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","1,0,1,3,1","8,9,8,6,8",7,1.874,10,3.524,25,2,0.16666666666666666,compromise,Male,30,1
27,9,5,0.5,0,2,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",50,1.632,50,3.017,33,1,-0,stay,Male,30,1
27,10,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",30,3.199,30,2.302,15,1,-0,stay,Male,30,1
27,11,5,0.875,0,1.7,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",70,2.283,80,4.599,85,3,0.6666666666666666,compromise,Male,30,1
27,12,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",80,2.445,75,2.549,65,1,0.3333333333333333,compromise,Male,30,1
27,13,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","6,9,7,9,8","3,0,2,0,1",80,1.98,87,3.772,97,1,0.4117647058823529,compromise,Male,30,1
27,14,5,0.375,0,1.9,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",50,1.451,45,4.167,33,2,0.29411764705882354,compromise,Male,30,1
27,15,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","7,1,4,6,5","2,8,5,3,4",50,1.583,55,2.948,65,3,0.3333333333333333,compromise,Male,30,1
27,16,5,0.875,0,1.7,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",60,1.883,65,2.349,75,2,0.3333333333333333,compromise,Male,30,1
27,17,45,0.625,0,2,0.622222222,"9,9,9,9,9","7,7,5,4,5","2,2,4,5,4",60,2.16,65,2.054,75,3,0.3333333333333333,compromise,Male,30,1
27,19,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",50,1.5,55,4.138,65,1,0.3333333333333333,compromise,Male,30,1
27,20,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","8,6,6,6,8","1,3,3,3,1",77,3.383,75,3.765,60,1,0.11764705882352941,compromise,Male,30,1
27,21,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",70,2.534,77,5.035,86,1,0.4375,compromise,Male,30,1
27,22,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","7,8,5,6,8","2,1,4,3,1",67,3.667,70,4.131,84,2,0.17647058823529413,compromise,Male,30,1
27,23,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",40,2.899,25,5.516,24,1,0.9375,compromise,Male,30,1
27,25,5,0.375,0,2,0.4,"1,1,1,1,1","1,0,1,0,0","0,1,0,1,1",40,2.949,35,3.233,25,1,0.3333333333333333,compromise,Male,30,1
27,28,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",50,1.349,35,5.233,35,3,1,copy,Male,30,1
27,29,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",50,2.25,35,4.799,35,2,1,copy,Male,30,1
27,30,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",30,1.668,13,3.898,12,3,0.9444444444444444,compromise,Male,30,1
27,31,5,0.375,0,1.7,0.4,"1,1,1,1,1","0,1,0,1,0","1,0,1,0,1",50,1.735,40,3.832,35,3,0.6666666666666666,compromise,Male,30,1
27,33,5,0.5,0,1.9,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",30,2.6,40,6.083,48,3,0.5555555555555556,compromise,Male,30,1
27,35,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","8,8,8,8,7","1,1,1,1,2",90,1.25,88,3.25,75,2,0.13333333333333333,compromise,Male,30,1
27,36,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","3,4,4,2,4","6,5,5,7,5",35,3.118,35,4.385,50,2,0,stay,Male,30,1
27,37,5,0.625,0,2,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",50,3.151,60,4.964,66,2,0.625,compromise,Male,30,1
27,38,45,0.375,0,2,0.377777778,"9,9,9,9,9","2,4,3,3,5","7,5,6,6,4",40,2.35,34,5.752,25,3,0.4,compromise,Male,30,1
27,39,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","3,1,3,4,6","6,8,6,5,3",35,4.767,35,4.282,52,1,0,stay,Male,30,1
27,40,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","1,3,0,1,1","8,6,9,8,8",10,1.599,15,3.635,27,3,0.29411764705882354,compromise,Male,30,1
27,41,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","2,0,1,3,0","7,9,8,6,9",10,3.201,13,3.114,25,1,0.2,compromise,Male,30,1
27,45,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",50,2.5,37,4.299,34,2,0.8125,compromise,Male,30,1
27,46,5,0.625,0,1.7,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,1.684,75,4.143,75,3,1,copy,Male,30,1
27,47,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",50,1.684,35,4.68,35,2,1,copy,Male,30,1
27,49,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","5,7,3,4,4","4,2,6,5,5",40,3.416,45,3.62,55,1,0.3333333333333333,compromise,Male,30,1
27,51,5,0.75,0,1.8,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",70,3.3,85,5.319,85,3,1,copy,Male,30,1
27,52,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","4,6,7,6,5","5,3,2,3,4",60,1.816,65,4.421,75,2,0.3333333333333333,compromise,Male,30,1
27,53,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","7,7,6,5,9","2,2,3,4,0",67,2.617,80,4.932,85,3,0.7222222222222222,compromise,Male,30,1
30,2,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,3.458,22,2.499,35,1,0.13333333333333333,compromise,Male,20,1
30,3,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","9,6,7,9,8","0,3,2,0,1",90,0.791,85,3.256,72,2,0.2777777777777778,compromise,Male,20,1
30,5,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","2,5,3,4,3","7,4,6,5,6",40,1.798,35,2.187,24,3,0.3125,compromise,Male,20,1
30,7,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",35,2.319,39,3.52,50,2,0.26666666666666666,compromise,Male,20,1
30,8,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","8,8,8,7,8","1,1,1,2,1",90,1.034,85,4.701,75,1,0.3333333333333333,compromise,Male,20,1
30,9,5,0.375,0,1.8,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",30,2.987,30,2.602,46,1,0,stay,Male,20,1
30,10,5,0.75,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",45,3.111,50,2.673,60,3,0.3333333333333333,compromise,Male,20,1
30,11,45,0.125,0,2,0.133333333,"9,9,9,9,9","1,1,3,1,0","8,8,6,8,9",10,3.396,15,1.02,25,2,0.3333333333333333,compromise,Male,20,1
30,13,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,2.243,65,2.402,76,1,0.3125,compromise,Male,20,1
30,14,45,0.875,0,2,0.866666667,"9,9,9,9,9","9,6,8,7,9","0,3,1,2,0",85,1.139,85,3.65,100,3,0,stay,Male,20,1
30,15,45,0.75,0,2,0.755555556,"9,9,9,9,9","7,5,8,8,6","2,4,1,1,3",75,2.944,70,1.902,58,2,0.29411764705882354,compromise,Male,20,1
30,16,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","7,5,6,6,4","2,4,3,3,5",70,1.527,65,3.596,53,3,0.29411764705882354,compromise,Male,20,1
30,17,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,2.506,30,2.382,35,3,0.6666666666666666,compromise,Male,20,1
30,19,5,0.875,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.777,80,2.047,97,1,0,stay,Male,20,1
30,20,5,0.375,0,1.6,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,3.153,40,2.693,25,3,-0,stay,Male,20,1
30,21,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,1.437,15,2.465,2,3,0.2777777777777778,compromise,Male,20,1
30,23,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","6,5,4,3,5","3,4,5,6,4",60,0.575,60,1.784,45,2,-0,stay,Male,20,1
30,24,5,0.125,0,2,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,1.458,15,3.019,3,1,0.29411764705882354,compromise,Male,20,1
30,25,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","6,8,4,6,4","3,1,5,3,5",55,3.125,60,1.985,71,2,0.3125,compromise,Male,20,1
30,26,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,1.173,75,2.165,65,2,0.3333333333333333,compromise,Male,20,1
30,27,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",70,3.666,80,2.471,85,2,0.6666666666666666,compromise,Male,20,1
30,28,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","1,1,3,3,3","8,8,6,6,6",15,1.111,20,2.18,33,3,0.2777777777777778,compromise,Male,20,1
30,30,5,0.375,0,1.8,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,1.43,35,1.089,23,2,0.29411764705882354,compromise,Male,20,1
30,31,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",60,1.166,65,1.95,75,3,0.3333333333333333,compromise,Male,20,1
30,32,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","0,0,1,2,3","9,9,8,7,6",5,1.922,10,0.916,20,3,0.3333333333333333,compromise,Male,20,1
30,33,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","5,6,3,2,1","4,3,6,7,8",45,2.042,40,2.02,29,2,0.3125,compromise,Male,20,1
30,35,5,0.5,0,1.6,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.396,60,1.27,43,3,-0,stay,Male,20,1
30,36,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","3,1,3,2,2","6,8,6,7,7",15,1.014,20,0.741,33,2,0.2777777777777778,compromise,Male,20,1
30,41,45,0.5,0,2,0.511111111,"9,9,9,9,9","6,3,6,2,6","3,6,3,7,3",50,1.647,55,1.381,65,3,0.3333333333333333,compromise,Male,20,1
30,43,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","9,5,6,8,6","0,4,3,1,3",80,1.631,75,2.659,65,1,0.3333333333333333,compromise,Male,20,1
30,44,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,0.513,20,1.43,5,2,-0,stay,Male,20,1
30,45,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",40,1.34,45,1.034,57,1,0.29411764705882354,compromise,Male,20,1
30,46,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","7,5,7,4,5","2,4,2,5,4",70,0.561,65,2.048,53,1,0.29411764705882354,compromise,Male,20,1
30,47,45,0.25,0,2,0.244444444,"9,9,9,9,9","4,2,2,2,1","5,7,7,7,8",20,1.382,25,1.506,37,1,0.29411764705882354,compromise,Male,20,1
30,48,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","3,2,1,0,0","6,7,8,9,9",10,1.179,15,0.839,26,1,0.3125,compromise,Male,20,1
30,49,5,0.5,0,1.5,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,1.499,55,2.679,45,2,0.3333333333333333,compromise,Male,20,1
30,51,45,0.5,0,2,0.511111111,"9,9,9,9,9","5,5,5,7,1","4,4,4,2,8",60,1.638,55,1.138,43,1,0.29411764705882354,compromise,Male,20,1
30,52,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","8,6,8,5,7","1,3,1,4,2",80,0.812,80,1.686,65,3,-0,stay,Male,20,1
30,53,45,0.375,0,2,0.377777778,"9,9,9,9,9","3,3,4,4,3","6,6,5,5,6",40,1.437,35,3.651,22,1,0.2777777777777778,compromise,Male,20,1
30,54,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,0.452,25,1.936,37,2,0.29411764705882354,compromise,Male,20,1
33,1,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,4.196,15,7.264,5,3,0.3333333333333333,compromise,Male,32,1
33,2,45,0.375,0,1.6,0.377777778,"9,9,9,9,9","2,4,4,3,4","7,5,5,6,5",35,3.489,35,4.559,52,1,0,stay,Male,32,1
33,3,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",40,3.966,45,3.874,58,2,0.2777777777777778,compromise,Male,32,1
33,4,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","5,4,7,3,4","4,5,2,6,5",50,2.213,50,8.351,33,3,-0,stay,Male,32,1
33,5,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","4,2,1,5,5","5,7,8,4,4",30,2.919,38,5.471,47,2,0.47058823529411764,compromise,Male,32,1
33,8,45,0.125,0,1.6,0.133333333,"9,9,9,9,9","2,1,0,1,2","7,8,9,8,7",15,2.357,15,3.369,0,3,-0,stay,Male,32,1
33,10,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",75,2.699,85,2.861,90,3,0.6666666666666666,compromise,Male,32,1
33,12,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","5,6,6,4,7","4,3,3,5,2",55,1.332,60,3.627,70,1,0.3333333333333333,compromise,Male,32,1
33,13,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","2,3,2,2,2","7,6,7,7,7",15,3.572,20,2.206,32,2,0.29411764705882354,compromise,Male,32,1
33,14,5,0.375,0,2,0.4,"1,1,1,1,1","0,1,0,0,1","1,0,1,1,0",25,2.397,30,2.005,43,2,0.2777777777777778,compromise,Male,32,1
33,15,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","3,5,5,4,6","6,4,4,5,3",50,1.286,50,1.564,68,1,0,stay,Male,32,1
33,16,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","6,6,7,7,8","3,3,2,2,1",85,1.404,80,3.815,70,2,0.3333333333333333,compromise,Male,32,1
33,18,5,0.5,0,1.8,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.285,55,2.775,45,2,0.3333333333333333,compromise,Male,32,1
33,19,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","8,6,6,7,7","1,3,3,2,2",80,2.309,80,1.82,65,1,-0,stay,Male,32,1
33,20,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","7,4,6,6,5","2,5,3,3,4",63,3.284,55,2.452,45,2,0.4444444444444444,compromise,Male,32,1
33,21,45,0.25,0,2,0.244444444,"9,9,9,9,9","2,3,1,2,3","7,6,8,7,6",15,1.349,15,3.228,33,1,0,stay,Male,32,1
33,22,5,0.625,0,1.7,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",55,2.24,60,1.733,70,1,0.3333333333333333,compromise,Male,32,1
33,23,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","6,9,6,4,3","3,0,3,5,6",60,4.018,65,4.453,75,3,0.3333333333333333,compromise,Male,32,1
33,24,5,0.375,0,1.9,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",55,1.172,50,4.291,40,3,0.3333333333333333,compromise,Male,32,1
33,25,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","8,6,9,8,8","1,3,0,1,1",90,1.259,90,2.034,75,3,-0,stay,Male,32,1
33,26,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",15,1.164,20,2.34,32,3,0.29411764705882354,compromise,Male,32,1
33,30,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","6,6,9,7,6","3,3,0,2,3",78,2.367,78,2.938,60,3,-0,stay,Male,32,1
33,32,5,0.375,0,1.9,0.4,"1,1,1,1,1","0,1,0,1,0","1,0,1,0,1",45,1.522,45,2.789,30,1,-0,stay,Male,32,1
33,33,5,0.875,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,1.367,80,3.16,97,2,0,stay,Male,32,1
33,34,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","3,5,5,6,4","6,4,4,3,5",50,1.236,50,1.409,65,2,0,stay,Male,32,1
33,37,5,0.625,0,2,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",60,1.514,65,3.175,75,3,0.3333333333333333,compromise,Male,32,1
33,38,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","9,9,7,8,6","0,0,2,1,3",78,3.487,78,1.595,93,1,0,stay,Male,32,1
33,39,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",80,1.399,75,2.377,63,1,0.29411764705882354,compromise,Male,32,1
33,41,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.806,90,4.107,97,3,0.5882352941176471,compromise,Male,32,1
33,44,5,0.875,0,1.7,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",78,1.815,78,2.123,93,1,0,stay,Male,32,1
33,45,5,0.125,0,2,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,1.694,20,1.871,2,1,-0,stay,Male,32,1
33,46,45,0.875,0,2,0.866666667,"9,9,9,9,9","9,8,7,7,8","0,1,2,2,1",88,2.738,88,1.897,70,2,-0,stay,Male,32,1
33,48,5,0.75,0,1.8,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,1.527,75,2.39,65,1,0.3333333333333333,compromise,Male,32,1
33,49,5,0.5,0,1.7,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",60,1.035,55,2.334,44,3,0.3125,compromise,Male,32,1
33,50,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","4,2,2,0,3","5,7,7,9,6",33,1.226,25,2.287,18,3,0.5333333333333333,compromise,Male,32,1
33,51,5,0.75,0,1.5,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",75,1.369,70,2.016,59,2,0.3125,compromise,Male,32,1
33,52,5,0.125,0,1.5,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,1.344,20,2.666,4,2,-0,stay,Male,32,1
33,53,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","3,3,6,0,5","6,6,3,9,4",25,3.498,30,3.478,40,3,0.3333333333333333,compromise,Male,32,1
33,54,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,0.791,20,1.89,38,2,0,stay,Male,32,1
35,2,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",90,4.0256,80,2.8917,72,2,0.5555555555555556,compromise,Female,31,1
35,3,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","9,8,6,9,7","0,1,3,0,2",90,5.6312,90,4.6093,74,3,-0,stay,Female,31,1
35,5,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","1,0,3,2,0","8,9,6,7,9",10,4.1922,20,3.1084,27,1,0.5882352941176471,compromise,Female,31,1
35,6,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","2,1,2,0,1","7,8,7,9,8",10,5.4792,20,2.9405,25,2,0.6666666666666666,compromise,Female,31,1
35,9,5,0.375,0,2,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",50,1.7544,40,2.3892,35,2,0.6666666666666666,compromise,Female,31,1
35,10,45,0.25,0,2,0.244444444,"9,9,9,9,9","2,1,3,4,1","7,8,6,5,8",20,1.7879,20,3.3096,35,2,0,stay,Female,31,1
35,12,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","3,5,7,2,6","6,4,2,7,3",50,1.3859,40,2.3764,34,3,0.625,compromise,Female,31,1
35,13,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,2.0151,15,8.6553,5,1,0.3333333333333333,compromise,Female,31,1
35,14,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","9,7,9,8,6","0,2,0,1,3",90,1.989,80,4.0594,73,2,0.5882352941176471,compromise,Female,31,1
35,15,5,0.75,0,1.8,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",90,2.4547,80,2.6901,72,1,0.5555555555555556,compromise,Female,31,1
35,16,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","1,1,0,2,2","8,8,9,7,7",10,1.5202,15,2.5064,28,3,0.2777777777777778,compromise,Female,31,1
35,18,5,0.75,0,2,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,2.188,70,2.2547,63,2,0.5882352941176471,compromise,Female,31,1
35,19,45,0.375,0,2,0.377777778,"9,9,9,9,9","5,3,2,4,3","4,6,7,5,6",60,2.0218,50,2.778,45,1,0.6666666666666666,compromise,Female,31,1
35,21,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","8,8,6,8,9","1,1,3,1,0",95,1.7872,95,3.5575,80,1,-0,stay,Female,31,1
35,22,5,0.625,0,1.6,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",80,2.2047,70,2.5728,65,1,0.6666666666666666,compromise,Female,31,1
35,23,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","8,6,6,7,7","1,3,3,2,2",70,1.8043,80,2.6397,86,2,0.625,compromise,Female,31,1
35,25,5,0.25,0,1.5,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",50,2.205,40,3.1408,34,1,0.625,compromise,Female,31,1
35,26,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","6,6,6,9,7","3,3,3,0,2",70,1.3028,80,2.6886,88,3,0.5555555555555556,compromise,Female,31,1
35,27,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","4,3,2,1,1","5,6,7,8,8",20,2.8572,25,2.8406,36,1,0.3125,compromise,Female,31,1
35,30,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","1,1,2,2,5","8,8,7,7,4",20,3.1111,25,2.7046,38,3,0.2777777777777778,compromise,Female,31,1
35,32,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","3,4,2,5,3","6,5,7,4,6",30,1.9879,40,5.418,45,2,0.6666666666666666,compromise,Female,31,1
35,36,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","3,4,3,4,3","6,5,6,5,6",30,1.3701,35,1.9044,47,3,0.29411764705882354,compromise,Female,31,1
35,37,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","3,5,6,4,5","6,4,3,5,4",40,1.6868,45,2.1067,56,2,0.3125,compromise,Female,31,1
35,38,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",40,4.6273,40,4.061,55,2,0,stay,Female,31,1
35,39,5,0.375,0,1.7,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",20,1.5369,25,2.7563,38,3,0.2777777777777778,compromise,Female,31,1
35,40,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","3,6,8,6,5","6,3,1,3,4",50,2.2557,50,4.0758,66,3,0,stay,Female,31,1
